index,brand,product,url,imgSrc,name,categories,specific,hex,lightness
714,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575787sw?$50px$,golden tan,"descriptor, skin, color",,#C68B67,0.590196078431373
715,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575803sw?$50px$,warm honey,"descriptor, food",,#AE7D55,0.507843137254902
716,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575788sw?$50px$,honey,food,,#B6804C,0.505882352941176
717,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575775sw?$50px$,amber,"gem, color",,#A77445,0.462745098039216
718,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575785sw?$50px$,golden amber,"descriptor, gem",,#9F6B34,0.413725490196078
719,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575793sw?$50px$,natural amber,"skin, gem, color",,#986B4B,0.445098039215686
720,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575801sw?$50px$,warm almond,"descriptor, food",,#915A3B,0.4
721,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575784sw?$50px$,golden almond,"descriptor, food",,#876035,0.368627450980392
722,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575774sw?$50px$,almond,food,,#966D57,0.464705882352941
723,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575796sw?$50px$,sable,"color, animal",,#78532C,0.32156862745098
724,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575800sw?$50px$,walnut,wood,,#7F503E,0.370588235294118
725,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575780sw?$50px$,chestnut,food,,#654231,0.294117647058824
726,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,https://images.ulta.com/is/image/Ulta/2575782sw?$50px$,espresso,drink,,#544034,0.266666666666667
727,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2575932sw?$tn$,blanc,color,,#DBC7B6,0.786274509803922
728,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572550sw?$50px$,cream,drink,,#EDC2B1,0.811764705882353
729,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572546sw?$50px$,alabaster,gem,,#F3BE9D,0.784313725490196
730,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572605sw?$50px$,porcelain,misc,,#ECBEAF,0.805882352941176
731,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2575926sw?$50px$,bisque,food,,#EFC8A1,0.784313725490196
732,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572544sw?$50px$,linen,textile,,#E7B786,0.715686274509804
733,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572545sw?$50px$,vanilla,food,,#E1B79F,0.752941176470588
734,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572604sw?$50px$,shell,gem,,#C5A991,0.670588235294118
735,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572542sw?$50px$,natural,skin,,#DFA46A,0.645098039215686
736,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2575927sw?$50px$,buff,color,,#D8A276,0.654901960784314
737,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572541sw?$50px$,ivory,"gem, color",,#D7A283,0.67843137254902
738,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572540sw?$50px$,warm ivory,"descriptor, gem, color",,#DBB48D,0.705882352941177
739,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572606sw?$50px$,nude,skin,,#C19573,0.603921568627451
740,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572548sw?$50px$,sand,rock,,#CEA074,0.631372549019608
741,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572551sw?$50px$,golden,descriptor,,#C59365,0.584313725490196
742,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2575933sw?$50px$,golden natural,"descriptor, skin",,#BF9B79,0.611764705882353
743,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572549sw?$50px$,light beige,"descriptor, color",,#D7A283,0.67843137254902
744,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572543sw?$50px$,beige,color,,#B5865A,0.531372549019608
745,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2575928sw?$50px$,warm beige,"descriptor, color",,#B79069,0.564705882352941
746,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572547sw?$50px$,golden tan,"descriptor, skin, color",,#C68B67,0.590196078431373
747,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2575929sw?$50px$,honey,food,,#B6804C,0.505882352941176
748,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572552sw?$50px$,warm honey,"descriptor, food",,#AE7D55,0.507843137254902
749,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2575930sw?$50px$,amber,"gem, color",,#A77445,0.462745098039216
750,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572560sw?$50px$,golden amber,"descriptor, gem",,#9F6B34,0.413725490196078
751,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572558sw?$50px$,natural amber,"skin, gem, color",,#986B4B,0.445098039215686
752,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572555sw?$50px$,warm almond,"descriptor, food",,#915A3B,0.4
753,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572559sw?$50px$,golden almond,"descriptor, food",,#876035,0.368627450980392
754,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572554sw?$50px$,almond,food,,#966D57,0.464705882352941
755,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572553sw?$50px$,sable,"color, animal",,#78532C,0.32156862745098
756,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2575931sw?$50px$,walnut,wood,,#7F503E,0.370588235294118
757,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572556sw?$50px$,chestnut,food,,#654231,0.294117647058824
758,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,https://images.ulta.com/is/image/Ulta/2572557sw?$50px$,espresso,drink,,#544034,0.266666666666667
759,NYX Professional Makeup,Stay Matte Powder Foundation,https://www.ulta.com/stay-matte-powder-foundation?productId=xlsImpprod4141615,https://images.ulta.com/is/image/Ulta/2242595sw?$tn$,natural,skin,,#F4D2AB,0.813725490196078
760,NYX Professional Makeup,Stay Matte Powder Foundation,https://www.ulta.com/stay-matte-powder-foundation?productId=xlsImpprod4141615,https://images.ulta.com/is/image/Ulta/2242594sw?$50px$,nude,skin,,#EAD2AE,0.8
761,NYX Professional Makeup,Stay Matte Powder Foundation,https://www.ulta.com/stay-matte-powder-foundation?productId=xlsImpprod4141615,https://images.ulta.com/is/image/Ulta/2242597sw?$50px$,soft beige,"descriptor, color",,#E9C39F,0.768627450980392
762,NYX Professional Makeup,Stay Matte Powder Foundation,https://www.ulta.com/stay-matte-powder-foundation?productId=xlsImpprod4141615,https://images.ulta.com/is/image/Ulta/2242598sw?$50px$,medium beige,"descriptor, color",,#E6C59C,0.756862745098039
763,NYX Professional Makeup,Stay Matte Powder Foundation,https://www.ulta.com/stay-matte-powder-foundation?productId=xlsImpprod4141615,https://images.ulta.com/is/image/Ulta/2242599sw?$50px$,warm beige,"descriptor, color",,#ECC79B,0.766666666666667
764,W3LL PEOPLE,Bio Base Pressed Foundation,https://www.ulta.com/bio-base-pressed-foundation?productId=pimprod2008579,https://images.ulta.com/is/image/Ulta/2553261sw?$tn$,fair golden,descriptor,,#F1E0DA,0.9
765,W3LL PEOPLE,Bio Base Pressed Foundation,https://www.ulta.com/bio-base-pressed-foundation?productId=pimprod2008579,https://images.ulta.com/is/image/Ulta/2553259sw?$50px$,fair pink,"descriptor, color",,#F7EAE5,0.933333333333333
766,W3LL PEOPLE,Bio Base Pressed Foundation,https://www.ulta.com/bio-base-pressed-foundation?productId=pimprod2008579,https://images.ulta.com/is/image/Ulta/2553296sw?$50px$,medium golden,descriptor,,#F8E2D7,0.907843137254902
767,W3LL PEOPLE,Bio Base Pressed Foundation,https://www.ulta.com/bio-base-pressed-foundation?productId=pimprod2008579,https://images.ulta.com/is/image/Ulta/2553262sw?$50px$,medium neutral,descriptor,,#F3DCD3,0.890196078431372
768,W3LL PEOPLE,Bio Base Pressed Foundation,https://www.ulta.com/bio-base-pressed-foundation?productId=pimprod2008579,https://images.ulta.com/is/image/Ulta/2553265sw?$50px$,dark neutral,descriptor,,#EFC9B7,0.827450980392157
769,W3LL PEOPLE,Bio Base Pressed Foundation,https://www.ulta.com/bio-base-pressed-foundation?productId=pimprod2008579,https://images.ulta.com/is/image/Ulta/2553264sw?$50px$,tan,"skin, color",,#DDA389,0.701960784313725
770,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236103sw?$tn$,porcelain,misc,LP4,#EDCFB9,0.827450980392157
771,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550927sw?$50px$,light porcelain,"descriptor, misc",LG2,#F6E8DA,0.909803921568627
772,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550915sw?$50px$,fair ivory,"descriptor, gem, color",LN2,#F6E5D8,0.905882352941176
773,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550917sw?$50px$,vanilla,food,LG6,#ECD2B6,0.819607843137255
774,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550920sw?$50px$,ivory,"gem, color",LP5,#E7C5AD,0.792156862745098
775,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236104sw?$50px$,light,descriptor,LN6,#DFBEA9,0.768627450980392
776,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550919sw?$50px$,linen,textile,MN3,#DBB698,0.727450980392157
777,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550944sw?$50px$,bisque,food,MG3,#D9B389,0.694117647058824
778,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236105sw?$50px$,blush medium,"skin, descriptor",MP3,#D7AC90,0.703921568627451
779,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236106sw?$50px$,golden medium,descriptor,MN5,#D9AF8C,0.7
780,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550918sw?$50px$,beige,color,MG5,#D6A981,0.672549019607843
781,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236107sw?$50px$,light tan,"descriptor, skin, color",TG3,#D4A069,0.62156862745098
782,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2262479sw?$50px$,medium tan,"descriptor, skin, color",TP4,#CB8F68,0.601960784313725
783,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550921sw?$50px$,sand,rock,TN3,#C59068,0.590196078431373
784,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236108sw?$50px$,tan,"skin, color",TN6,#B8845B,0.53921568627451
785,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236109sw?$50px$,medium dark,descriptor,DG1,#C2885A,0.556862745098039
786,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550922sw?$50px$,nutmeg,food,DN2,#B5794E,0.507843137254902
787,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236110sw?$50px$,golden dark,descriptor,DG3,#B17543,0.47843137254902
788,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550929sw?$50px$,hazelnut,food,DG5,#A86A3A,0.443137254901961
789,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236116sw?$50px$,deep,descriptor,DP6,#9C5437,0.413725490196078
790,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550931sw?$50px$,cinnamon,food,DN5,#8E583C,0.396078431372549
791,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550924sw?$50px$,cocoa,food,DG7,#895A38,0.37843137254902
792,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2236117sw?$50px$,deeper,descriptor,DPP1,#7F4934,0.350980392156863
793,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550932sw?$50px$,chestnut,food,DPN2,#764630,0.325490196078431
794,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550925sw?$50px$,coffee,drink,DPN4,#6A3C2A,0.290196078431373
795,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550923sw?$50px$,truffle,food,DPP4,#563229,0.249019607843137
796,Winky Lux,Diamond Powder Foundation,https://www.ulta.com/diamond-powder-foundation?productId=pimprod2008720,https://images.ulta.com/is/image/Ulta/2545301sw?$tn$,light,descriptor,,#FAE1CF,0.896078431372549
797,Winky Lux,Diamond Powder Foundation,https://www.ulta.com/diamond-powder-foundation?productId=pimprod2008720,https://images.ulta.com/is/image/Ulta/2545297sw?$50px$,medium,descriptor,,#FBBD95,0.784313725490196
798,Winky Lux,Diamond Powder Foundation,https://www.ulta.com/diamond-powder-foundation?productId=pimprod2008720,https://images.ulta.com/is/image/Ulta/2545300sw?$50px$,medium deep,descriptor,,#FAB48D,0.766666666666667
799,Winky Lux,Diamond Powder Foundation,https://www.ulta.com/diamond-powder-foundation?productId=pimprod2008720,https://images.ulta.com/is/image/Ulta/2545306sw?$50px$,deep,descriptor,,#DE875E,0.619607843137255
800,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558872sw?$tn$,sand,rock,,#C18F74,0.605882352941176
801,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558961sw?$50px$,warm porcelain,"descriptor, misc",,#ECC6AF,0.805882352941176
802,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558959sw?$50px$,porcelain,misc,,#FAC3A4,0.811764705882353
803,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558966sw?$50px$,light,descriptor,,#EDBDA7,0.792156862745098
804,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558953sw?$50px$,buff,color,,#DBB294,0.719607843137255
805,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558967sw?$50px$,creamy nude,"drink, skin",,#E5B8A5,0.772549019607843
806,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558960sw?$50px$,creamy vanilla,"drink, food",,#F1AE97,0.768627450980392
807,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558962sw?$50px$,creamy natural,"drink, skin",,#DAA88D,0.703921568627451
808,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558946sw?$50px$,natural,skin,,#EFA685,0.729411764705882
809,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558965sw?$50px$,light beige,"descriptor, color",,#D09D7E,0.654901960784314
810,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558963sw?$50px$,warm beige,"descriptor, color",,#D9A172,0.649019607843137
811,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558877sw?$50px$,sand beige,"rock, color",,#BF9270,0.594117647058824
812,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558874sw?$50px$,rich sand,"descriptor, rock",,#C48062,0.576470588235294
813,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558873sw?$50px$,warm sand,"descriptor, rock",,#D5824E,0.570588235294118
814,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558875sw?$50px$,tan,"skin, color",,#BE8966,0.572549019607843
815,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558955sw?$50px$,amber,"gem, color",,#C18561,0.568627450980392
816,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558868sw?$50px$,spiced almond,food,,#B3754C,0.5
817,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558869sw?$50px$,chestnut,food,,#9C5D30,0.4
818,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558870sw?$50px$,walnut,wood,,#926146,0.423529411764706
819,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558871sw?$50px$,caramel brown,"food, color",,#7F4E3D,0.368627450980392
820,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558880sw?$50px$,mahogany,wood,,#6A4538,0.317647058823529
821,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558886sw?$50px$,cool cocoa,"descriptor, food",,#50342F,0.249019607843137
